#==================================
# 威注音字詞頻格式，全文除了漢字與注音以外必須是半形英數。
# -------------------
# 格式順序是：漢字或字詞＆頻次。編碼統一使用 UTF8 萬國碼。
# 每一行的每一項之間必須用單個 TAB 制表符號來隔開，行尾不要留空格。
# 每一條詞項在所有 freq 開頭的檔案內只能出現一次，否則可能會造成詞頻失調。
# 注釋必須在單獨的行內、且由西文井號字符開行頭。
# ------------------
# 「BPMFBase-cht」內的字所對應的「國教院」詞頻數據。
# 單個漢字的字頻數據分布太陡峭、會與詞搶詞頻，所以都做了對數處理。
# 處理公式：處理後的單個漢字的詞頻=LOG((處理前的單個漢字的詞頻+1)*1.2)*1000
# =================================

鸣	0
鸤	0
黾	0
齿	0
临	0
举	0
亭	2659
亮	4708
亲	0
侮	269
侯	3756
侴	0
侵	3843
侶	236
侷	34
侹	2
便	5524
俁	16
係	4982
促	3913
俄	4092
俅	11
俊	1755
俍	5
俎	247
俏	3888
俐	163
俑	426
俔	0
俗	3931
俘	276
俙	0
俚	109
俜	0
保	4589
俞	1515
俟	4003
俠	2542
信	5017
俣	0
俦	0
俨	0
俩	0
俪	0
俫	0
俭	0
兗	20
兹	0
养	0
冑	120
冒	4444
冠	4510
凃	30
剃	2938
剄	1
剅	0
則	6188
削	3642
剋	878
剌	248
前	6381
剎	115
剐	0
剑	0
勁	4068
勃	345
勇	4169
勉	732
勋	0
匍	27
南	5187
卻	6187
厖	9
厘	0
厙	3
厚	4352
叙	0
叚	0
叛	353
呲	53
咡	0
咣	3
咤	0
咥	0
咦	3367
咧	3745
咨	287
咩	249
咪	927
咫	28
咬	4513
咯	427
咱	3882
咳	3755
咴	0
咸	2433
咺	1
咻	2610
咼	4
咽	661
咿	255
哀	2895
品	3834
哂	135
哃	3
哄	3697
哆	4068
哇	4382
哈	4180
哉	3947
哌	0
响	0
哎	2080
哏	484
哐	7
哑	0
哒	0
哓	0
哔	0
哕	0
哗	0
哙	0
哚	1
哝	0
哞	165
哟	0
囿	137
型	4517
垌	3
垍	0
垎	0
垏	0
垒	0
垓	75
垕	11
垙	0
垚	18
垛	58
垞	18
垟	0
垠	78
垡	0
垢	913
垣	642
垤	3
垦	0
垧	0
垩	0
垫	0
垭	0
垮	2727
垯	0
垱	0
垲	0
垴	0
垵	206
城	4877
复	0
奎	2777
奏	2881
奐	59
契	545
奓	2
奕	478
奖	0
妍	759
姘	63
姚	3817
姜	2290
姝	707
姞	6
姣	43
姤	11
姥	157
姦	881
姨	3759
姪	557
姮	15
姱	3
姶	2
姹	0
姻	100
姽	1
姿	4037
娀	0
威	4015
娃	3594
娅	0
娆	0
娇	0
娈	0
㛃	0
孩	855
孪	0
客	4315
宣	2506
室	4941
宥	1712
宦	98
宪	0
宫	0
封	4830
将	0
尜	0
尝	0
屋	5161
屌	1416
屍	4360
屎	3834
屏	3713
峋	3
峒	65
峗	0
峘	0
峙	57
峛	0
峡	0
峣	0
峤	0
峥	0
峦	0
峧	0
巷	4672
帝	4076
帡	12
帥	4328
带	0
帧	0
幽	2488
庠	105
庤	12
庥	16
度	5473
建	4991
弇	15
弈	962
弭	82
弯	0
彖	12
彥	534
彦	0
待	5170
徇	121
很	6321
徉	27
徊	17
律	356
後	6587
怎	4109
怒	4071
思	4173
怠	2199
急	4882
怨	3845
总	0
怼	0
恂	18
恃	643
恆	3659
恍	870
恒	0
恓	8
恔	4
恢	52
恤	4113
恨	4268
恪	287
恫	208
恬	326
恰	3826
恸	0
恹	0
恺	0
恻	0
恼	0
恽	0
战	0
扁	4955
扂	0
扃	3
拜	4538
括	522
拭	634
拮	93
拯	52
拱	2627
拴	1176
拶	16
拷	166
拼	4083
拽	353
拾	2751
持	5132
挂	0
指	5393
按	4994
挎	44
挑	4653
挓	0
挖	4548
挝	0
挞	0
挟	0
挠	0
挡	0
挣	0
挤	0
挥	0
挦	0
政	3738
故	4682
斫	48
施	4408
既	5004
昝	16
星	4849
映	3534
昡	8
昣	0
昤	3
春	4856
昧	134
昨	5564
昪	0
昫	8
昭	1416
是	7138
昱	1260
昳	0
昴	44
昵	0
昶	87
昺	12
昼	0
昽	0
显	0
曷	43
朏	3
朐	9
枯	3715
枰	25
枱	0
枲	2
枳	334
